Actual Demand,Forecast Demand
6548.42,8254.954572186829
6477.09,8274.689749386072
6459.21,8182.870750096084
6567.17,8249.688353189946
6678.75,8233.276944996358
6825.46,8217.030912712455
6939.26,8234.99666327107
7002.05,8238.59860793984
7155.24,8235.393374268295
7304.5,8244.500520462394
7467.48,8315.116989828468
7615.07,8347.368160007596
7787.08,8336.918887933733
7855.3,8374.955347161533
7895.61,8415.31280470562
7798.94,8349.129939207316
7689.92,8304.692571937561
7512.87,8181.098455665112
7339.77,7901.185867534758
7318.99,7806.8709347176555
7194.49,7639.3967584317925
7277.49,7649.048784790755
7160.79,7475.180869938791
7019.07,7313.347159289361
6899.7,7235.215645333708
6755.19,7136.861429820777
6573.56,6957.510777801157
6361.86,6682.865364597798
6121.44,6521.354758326829
5916.24,6327.171894661606
5822.05,6186.558876608253
5753.38,6084.60606218195
5717.3,6065.128508148373
5786.64,6253.377913597286
5889.27,6426.749222755135
6100.05,6687.41702583462
6243.72,6969.537812527836
6493.41,7324.158250911296
6756.01,7717.914946118474
6997.97,7913.3386070714005
6990.02,8180.3470945956715
7046.39,8278.286914404274
6736.47,8284.329348653555
6659.11,8333.059798064352
6520.44,8334.465015331627
6486.82,8296.975348128915
6451.62,8339.308713218214
6648.14,8258.674096259594
6857.13,8299.16729587984
6919.47,8373.037751353264
6538.8,8328.495231770992
6348.39,8248.04606525445
6497.78,8235.310208348394
6534.94,8229.631027542353
6700.85,8239.966543932676
6998.7,8239.420707837702
7199.17,8254.099970665098
7351.17,8270.78190708089
7502.03,8299.420617359996
7659.55,8363.005264809013
7711.74,8398.495126213671
7640.02,8423.874114804745
7638.53,8423.972575606465
7555.88,8363.005264809013
7475.21,8348.911987141371
7349.21,8332.773019030214
7216.77,7875.414947597027
7142.93,7787.732735874475
7046.03,7626.82675540048
7036.16,7626.979226253629
6926.71,7508.98112486732
6728.18,7343.350937770963
6637.04,7009.715077245474
6512.47,6958.946584832072
6337.96,6741.298982628644
6112.3,6485.548484054506
5919.13,6222.540564056457
5803.31,6036.599251867295
5714.56,5991.1973511127235
5670.87,5969.388283531607
5648.54,6012.246932218433
5709.17,6301.104158423544
5807.12,6499.050518946768
5933.29,6823.773765056313
5909.5,7164.078194055617
6054.35,7347.998669984222
6173.74,7827.944892041267
6299.21,8069.301472926975
6446.78,8271.078245416165
6664.77,8381.54648529613
6709.47,8492.172453644873
6666.87,8482.625579598427
6692.79,8560.01481382072
6579.81,8487.027637772442
6540.91,8446.429285839678
6491.05,8384.789000242115
6270.08,8456.342281119705
6197.91,8443.162872640849
6172.31,8461.547320589305
6249.08,8220.382403691412
6264.74,8399.387964939953
6370.45,8372.622877683878
6605.0,8305.49650916326
6742.57,8357.491459912659
6817.76,8390.328615251541
7009.5,8386.856677078247
7317.98,8496.314498827935
7539.22,8318.349945473314
7651.3,8286.864475315333
7709.97,8215.146774458171
7780.44,8215.596061611654
7763.05,8247.878777484537
7662.0,8181.44832608676
7428.27,8002.633950860978
7213.97,7838.475418174804
7163.53,7780.577598972738
7004.45,7632.302323092283
6969.63,7653.061779408456
6826.96,7383.687364852548
6672.11,7253.603439037562
6622.13,7062.105305096925
6486.93,6987.306641483009
6326.36,6763.005765687585
6144.43,6502.082729267717
5986.53,6246.721294249893
5897.74,6052.835724850059
5850.38,5994.346184907556
5833.05,5966.23705991149
5896.32,5984.331861035466
6102.89,6287.490757673026
6348.12,6480.5437119437465
6816.88,6810.649800524056
7228.98,7166.038328753949
7398.6,7359.005249314428
7531.28,7869.015951415301
7390.73,8103.85069909966
7214.09,8323.260558467866
7125.3,8423.927646891118
7030.09,8472.396171450735
7024.3,8481.375223009587
6991.55,8571.98019105506
6866.19,8498.500710998178
6761.23,8476.882351474762
6732.16,8384.511780509116
6611.44,8477.432967220308
6563.02,8492.427686985255
6510.39,8418.305821891905
6456.01,8273.665948234202
6455.69,8374.61694790125
6548.75,8384.851135699511
6691.0,8315.92666263485
6897.7,8440.798857469441
7182.76,8486.22561240697
7450.29,8417.274373299122
7752.97,8517.6174014138
7970.16,8323.237616145134
8131.950000000001,8308.136788137555
8070.749999999999,8218.301343833686
8110.0199999999995,8226.714484765173
8056.43,8238.55845887506
7850.85,8174.823730398179
7715.87,8031.131183483244
7494.61,7751.40022207451
7421.24,7679.184959593118
7329.03,7583.845269694031
7296.61,7594.47712441963
7193.1,7362.060401958109
7138.78,7303.432252149106
7101.77,6957.411839034379
6913.24,6935.539202100695
6743.57,6726.084876902581
6477.08,6480.921782303751
6196.7,6210.462865033746
6028.28,5997.354019010604
5975.69,5953.461053940654
5975.06,5912.774756437421
6006.16,5947.257545467199
6199.29,6255.201350289345
6422.75,6459.211175524355
6892.72,6802.21658506018
7237.0,7150.767345186115
7380.84,7347.466694875897
7394.48,7829.5632817239175
7298.55,8061.659767597318
7039.64,8301.104010290384
6886.09,8391.649710668802
6681.07,8498.298053814055
6607.47,8519.509187108994
6503.59,8622.638751505376
6384.3,8531.49368294561
6319.49,8510.223281983615
6259.89,8562.38934422338
6207.33,8488.565729325534
6111.86,8523.529829167604
6090.64,8477.342153859498
6134.38,8332.237698166491
6203.06,8442.107525795222
6278.52,8542.289001720668
6513.57,8412.129557426691
6760.21,8597.830453192235
7114.8,8609.103737024188
7433.93,8607.304676550031
7777.31,8593.755323117137
7995.53,8363.083651078345
8105.33,8329.40432130921
8091.68,8213.490147570968
8130.29,8215.659152999164
8114.47,8240.387153182746
7969.14,8176.661984007002
7762.8,8007.4905538041
7572.24,7767.185018078507
7456.29,7696.377362689675
7396.21,7586.694897363246
7325.56,7589.373891507149
7283.57,7361.10542777443
7178.91,7196.762400576294
7057.25,6944.350487924577
6891.78,6935.058369253457
6691.33,6675.253771066726
6389.36,6467.763882252455
6173.69,6161.792639220119
6059.71,5957.473092628241
5934.91,5937.766593332411
5930.93,5893.95392639202
6053.51,5910.277389015138
6247.0,6250.10815464306
6480.84,6453.526737102688
6858.41,6797.532527502597
7188.37,7152.280104591191
7235.75,7349.861299810947
7274.46,7828.323918331385
7285.73,8087.904828871489
7120.83,8319.567800438286
6917.13,8417.211281911612
6625.56,8541.841626427413
6458.12,8555.804897599579
6349.02,8651.683732082845
6265.05,8665.798996143103
6231.99,8677.307438783051
6159.36,8806.514776683689
6170.23,8892.108759072662
6187.14,8782.855506367327
6254.77,8841.293426083685
6384.01,8888.629173458457
6524.07,8796.629503376962
6866.8,8973.211781787038
7005.36,8919.909118641974
7142.53,9035.702845185877
7508.79,9109.300860576868
7844.77,9078.21688106668
8168.31,8870.33745073104
8335.0,8715.54273147452
8379.01,8732.737046431304
8343.33,8694.159530759096
8287.88,8591.044305314423
8189.659999999999,8397.203664629937
7983.88,8305.544305668951
7795.1,8070.607273462416
7565.22,7966.959594944358
7479.41,7893.41797943008
7376.84,7704.9754760981805
7293.53,7738.404830142558
7192.48,7425.412280424417
7078.76,7338.08949842465
6936.66,7212.7369487078795
6758.3,7101.002101427139
6587.33,6951.889908732057
6358.38,6658.377302872777
6158.74,6448.556856441081
6021.18,6268.01750532496
5956.55,6163.986498831273
5957.48,6201.180783628822
5995.94,6217.741794885219
6228.77,6394.973149842561
6458.68,6573.243122868538
6848.21,6867.880380506695
7243.63,7189.100620714248
7506.48,7359.005249314428
7710.91,7826.866124907852
7831.71,8050.740177907468
7779.65,8349.984540729047
7915.45,8376.493438714624
7924.68,8525.980833979369
7910.25,8534.610971046686
7881.77,8537.326768499972
7948.89,8523.530785097719
7846.55,8493.491637201905
7823.53,8539.547394154311
7821.07,8502.499366664171
7695.08,8490.056024372936
7621.61,8511.943000258327
7667.21,8318.54782300687
7732.78,8430.704235467792
7718.65,8428.320145763993
7789.02,8359.126100407244
7940.54,8343.620913961531
8096.360000000001,8433.651368008614
8269.99,8445.682704420806
8654.84,8494.524041724802
8805.04,8368.459802038313
8880.37,8371.01500323248
8848.34,8381.259706261993
8798.1,8367.674027484776
8692.85,8361.07333004904
8515.76,8332.261596419336
8252.22,8213.394554559589
7988.46,7807.922935807885
7847.77,7661.484479641081
7635.76,7600.944469604493
7592.29,7603.408857437849
7459.78,7371.139348213852
7359.15,7207.496539824069
7249.66,7005.353168136239
7088.49,6956.112252044678
6889.91,6722.170821051658
6612.2,6485.548484054506
6380.07,6238.65706780994
6175.96,6044.77245434022
6128.52,5991.1973511127235
6149.78,5963.087270186544
6225.58,5991.758004124463
6356.85,6287.490757673026
6655.79,6484.812895831943
7076.1,6812.524379477203
7450.53,7147.246654577018
7667.15,7343.209938079179
7737.71,7829.33959407729
7591.59,8089.76028922236
7319.22,8343.03110508132
7085.88,8378.495156372905
6905.41,8490.925920776486
6791.07,8485.091879292013
6598.55,8556.33448288262
6407.84,8487.079257998586
6301.61,8452.349361034394
6255.17,8369.403305060625
6193.97,8459.455745500327
6066.06,8442.753734552145
5974.06,8433.495551400067
6010.63,8239.238125185968
6015.5,8355.354000178218
6025.82,8360.499771980763
6223.67,8300.556262335182
6433.81,8374.809089854121
6707.14,8393.166771759392
7037.14,8352.54643343401
7353.74,8490.48045734346
7506.74,8313.424037596942
7756.7,8242.740653122903
7790.13,8267.549907366158
7899.65,8262.373545799972
7917.11,8281.648920614482
7822.43,8226.04055403495
7677.7,8137.882767080784
7496.08,7779.238340883316
7438.63,7666.559512615205
7413.2,7573.872528781892
7375.52,7627.261703602255
7302.42,7367.676013411582
7179.13,7316.981605581999
7074.31,6926.932485321165
6906.52,6930.040214121104
6724.89,6628.4313581630595
6511.91,6457.901551268459
6258.01,6144.487914335192
6053.67,5917.701142278851
5939.57,5928.358329152466
5906.9,5887.685414670826
5911.65,5899.202460681797
6000.26,6253.503140442193
6091.87,6460.632643603564
6223.99,6806.901120582819
6352.22,7145.486787237525
6516.08,7345.072567905903
6584.0,7823.040970557511
6588.41,8035.959586488009
6396.96,8275.248968502641
6322.76,8391.649710668802
6214.62,8470.80454781127
6159.04,8483.528933555961
5966.27,8575.877518128991
5995.65,8487.13087822473
5984.9,8457.159601366997
5937.36,8373.78528870225
5812.21,8451.015838525653
5600.37,8451.769111455322
5593.59,8443.119855785728
5645.02,8222.598249695182
5654.68,8370.948088124514
5736.93,8363.1151967721
5934.19,8290.72547704494
6145.24,8365.014629908204
6421.29,8396.005884197355
6707.82,8358.117594137193
7029.05,8479.026502719998
7298.79,8321.942330840946
7480.09,8242.806612300754
7515.44,8261.807635172607
7570.3,8259.185518870474
7591.23,8240.548705371977
7480.92,8174.401209287883
7311.38,8014.224603490711
7207.08,7794.951442128779
7101.2,7746.823706654728
7035.35,7623.749138399125
6991.73,7634.508609794915
6865.24,7383.368562159599
6718.39,7263.238736619533
6618.32,7096.971422102332
6440.76,7015.692986212075
6225.09,6810.1015746037965
6002.24,6547.552979025424
5786.65,6291.1414547775985
5717.03,6097.261142993391
5664.39,6035.343637662829
5652.21,6004.093804277897
5631.22,6039.491418426574
5685.71,6313.024606942535
5749.52,6507.597968059243
5776.23,6830.338137147725
5850.79,7176.821698402584
5931.33,7351.191476564289
6002.85,7829.454783656001
6013.8,8066.643987210632
6042.26,8282.636396422029
6032.8,8387.46751642096
5979.85,8479.16798037684
6007.23,8481.375223009587
5888.93,8582.59961868918
5786.37,8487.13087822473
5710.28,8461.410622583033
5551.84,8380.547538327219
5536.96,8455.304141016126
5499.07,8441.117182197333
5489.36,8435.136883405448
5511.47,8224.040748236896
5498.18,8363.828320636989
5577.93,8361.209072125197
5735.93,8300.556262335182
5894.13,8376.767790657283
6172.85,8393.613191122533
6503.47,8365.297585221888
6919.57,8492.641815330744
7233.95,8312.12014892173
7420.48,8242.740653122903
7530.7,8273.511087555768
7617.46,8270.346002949
7613.98,8264.561669830442
7518.09,8197.158081576825
7308.67,8032.947450699449
7131.06,7773.498936480106
7023.51,7738.413433513582
6895.43,7612.345848071695
6894.04,7603.408857437849
6755.51,7369.178257585407
6639.86,7209.882541388095
6579.41,7070.845852092386
6388.62,6995.819677111388
6228.61,6766.62539506346
6033.64,6502.082729267717
5897.44,6218.513708452106
5822.68,6010.671559390903
5779.29,5953.461053940654
5815.28,5925.336634062767
5894.28,5943.555228136481
6106.11,6261.9937117128975
6364.07,6483.389993857563
6755.78,6820.960940696478
7139.81,7167.998941417337
7359.27,7348.531123057604
7494.18,7827.405747457087
7367.72,8037.390613868356
7223.16,8278.478100427032
7085.15,8380.275098244787
6971.55,8493.419942443372
6888.48,8488.159459027172
6856.87,8552.654151944518
6759.76,8485.840372571112
6662.63,8465.660687868953
6480.4,8374.065376225592
6418.81,8464.932269122244
6353.82,8441.007250234246
6358.0,8423.077825019956
6236.4,8248.658816457391
6245.44,8356.21624914086
6339.45,8428.438681098105
6472.7,8366.206674760104
6675.59,8434.375963034869
6944.79,8533.29847900045
7276.7,8408.161491524339
7696.26,8500.244327525736
7865.73,8321.602019720436
8014.98,8286.864475315333
8093.879999999999,8224.913512430789
8112.919999999999,8231.625097759725
8101.969999999999,8238.843326048971
7953.82,8172.266617343784
7770.96,8016.469605362952
7504.62,7758.522857352376
7458.21,7674.173018006504
7351.26,7582.420455859424
7307.85,7591.925268980862
7249.67,7370.485492016018
7161.34,7208.689540606082
7105.61,7022.804628293634
6942.06,6956.112252044678
6711.6,6686.9744301919345
6471.81,6469.408082048179
6225.91,6157.071300388098
6034.97,5917.701142278851
5984.3,5897.041102694512
5977.58,5868.89756421435
6045.96,5862.348487004758
6252.9,6234.838604970396
6453.12,6442.162161944867
6871.14,6797.532527502597
7178.09,7136.6874505400665
7328.86,7345.338316477538
7380.43,7823.508898348213
7246.59,8044.670977614999
6928.73,8267.861540583253
6744.57,8390.623997656703
6646.84,8471.60083759606
6589.42,8482.29865149951
6479.13,8578.972819837452
6333.49,8495.794472846032
6274.37,8483.287083237172
6206.53,8534.88149926889
6173.2,8541.9792803638
6146.5,8570.402906367302
6190.92,8486.853658491731
6250.53,8338.971269888045
6234.02,8442.107525795222
6312.42,8452.946817355514
6551.5,8400.794138137342
6800.09,8476.716019634963
7189.63,8560.543443173648
7430.3,8457.119452302219
7842.08,8542.250764516117
8049.04,8340.046691266061
8221.92,8336.49254310298
8182.68,8219.269701038957
8191.859999999999,8215.470834766746
8228.87,8250.798188052058
8013.86,8181.44832608676
7823.86,7999.985546480716
7579.15,7816.651533676923
7539.33,7743.866536847711
7372.22,7612.345848071695
7341.18,7600.857001999081
7237.45,7365.879820727766
7140.29,7200.339969027163
7041.95,6974.83605518353
6861.35,6936.020512912989
6689.41,6679.160179476738
6378.6,6470.23018194604
6160.25,6160.219178252817
6030.42,5975.184565776587
5931.69,5937.766593332411
5936.34,5909.635959908784
5986.88,5928.755996079803
6182.66,6268.789418891848
6402.38,6472.008211957694
6787.93,6819.085883778274
7079.62,7176.821698402584
7202.2,7377.274029719115
7238.41,7848.187190165878
7117.46,8103.85069909966
6923.98,8357.33564330411
6773.43,8472.200205777408
6685.0,8633.622388512851
6620.02,8648.725128380656
6509.04,8730.781213418484
6427.4,8687.050278502822
6424.79,8618.72517361951
6386.08,8750.974281142235
6395.84,8773.40135754192
6423.3,8711.609079056263
6581.14,8706.252046698572
6675.77,8714.016111082792
6774.0,8681.31278595984
6954.7,8789.036550483108
7185.61,8734.201531365634
7455.3,8764.384068778516
7757.21,8952.199481955768
8046.950000000001,8999.893703123213
8404.36,8804.936536065818
8487.4,8666.174676677823
8594.28,8673.462687865378
8472.37,8573.442764129162
8409.11,8548.254961560846
8320.95,8494.300354078174
8074.03,8506.95304506433
7910.72,8223.145997650385
7686.12,8113.171973639251
7629.75,8004.6662582829
7543.15,7735.7459105310445
7428.2,7727.561236896754
7292.13,7418.953060645521
7175.19,7330.104614184142
7022.19,7172.776680126071
6841.53,7069.696824095608
6635.23,6879.0872271957405
6376.46,6620.610893902123
6173.25,6404.707386191309
6006.23,6202.760936106921
5950.14,6107.89299771899
5940.69,6061.057679758787
6013.56,6094.125692220152
6199.63,6331.772308334232
6340.46,6518.999824491501
6660.21,6844.410384352864
6958.52,7192.193532597424
7245.28,7513.993066453934
7396.97,8009.016218265713
7439.49,8145.629624722958
7329.97,8456.045942784429
7175.25,8624.257141188025
7041.83,8783.041912739516
7072.23,8938.00391976595
7084.36,9254.629959846616
7121.48,9231.671386303664
7195.1,9198.427960666419
7291.98,9338.0205233233
7443.88,9447.583497385504
7405.36,9435.532086440922
7499.81,9564.931566294432
7714.12,9701.86951102531
7909.89,9678.142369670868
7990.8,9552.680365956068
8140.399999999999,9521.834413044215
8287.94,9727.124228701592
8375.54,9732.987904019596
8529.06,9495.140064616562
8703.82,9307.026401243807
8833.86,9136.974081441045
8871.05,9276.531274683715
8810.36,9334.342104245425
8692.86,9308.811122766258
8670.1,9289.18109787953
8465.1,9232.702834896447
8155.28,9092.537670101405
7884.25,8985.897930327177
7830.44,8778.975386035443
7696.14,8217.654179146648
7618.42,8024.248486663938
7471.23,7727.534470853568
7363.42,7419.180094047547
7220.4,7276.551497349263
6946.67,7149.439558258057
6673.65,6977.414198700429
6467.7,6678.37297102803
6255.96,6452.297410976351
6099.71,6268.01750532496
6056.75,6166.94366863829
6043.69,6140.5231941882375
6122.37,6190.191889005721
6298.35,6391.551398000241
6551.2,6573.243122868538
6869.49,6869.759261145354
7171.73,7255.814505390764
7398.81,7692.808875574888
7612.33,8110.629199536563
7815.7,8195.324607618571
7721.0,8456.045942784429
7743.14,8674.974013375284
7873.81,8762.21984300089
7691.89,8842.939537739636
7593.83,9013.342683894158
7394.13,8952.908782100201
7442.65,8879.944548374653
7524.79,9021.075202584625
7466.87,9115.298366110803
7234.06,9178.105842377307
7145.33,9259.661020035506
7434.38,9469.162663774252
7822.32,9288.647688876033
8039.33,9435.298839493156
8032.219999999999,8303.197497239591
7738.35,8384.666641187549
7807.13,8520.749984396696
7681.76,8946.338674428107
7719.87,8788.569100657463
7718.74,8878.11872185731
7926.33,8835.940217446447
7866.65,8737.135280884862
7884.78,8641.039450265765
7862.0,8494.300354078174
7752.64,8488.096367639662
7575.13,8089.541381226302
7419.46,7825.332335040272
7435.35,7760.048999779046
7376.17,7625.174430198789
7342.41,7614.893879790009
6942.86,7382.413110010863
6783.8,7263.238736619533
6877.8,7100.95717271179
6833.3,7032.736742175937
6610.29,6828.2389146178375
6313.17,6577.963983735503
6096.3,6307.32152788365
5936.64,6093.217558612049
5867.76,6022.717234754801
5810.0,6007.252197373868
5858.97,6042.900743177414
5958.2,6309.617672016979
6029.02,6503.323526555419
6130.96,6832.214149996043
6232.1,7189.396481084466
6267.48,7454.989236110211
6342.42,7915.837408388854
6358.8,8132.189247323037
6310.63,8391.441317903997
6280.0,8509.088592938542
6134.05,8659.477430300594
6011.29,8696.067567266227
5925.02,8817.380834287167
5890.35,8798.421872340323
5848.25,8716.42792275989
5757.58,8844.079006435275
5770.51,8924.182126250626
5752.76,8688.3656383394
5802.35,8715.768330981375
5845.08,8833.61921913016
5912.62,8749.512663998246
6023.62,8850.668232709648
6234.36,8960.499823133827
6500.86,8860.197900014044
6762.07,8952.199481955768
6994.07,8827.723042188287
7327.59,8788.569100657463
7624.69,8619.183064144016
7687.45,8659.3254374125
7728.72,8477.954905062437
7687.56,8363.705961582424
7767.03,8337.436046125293
7648.29,8305.544305668951
7482.83,8076.911632562877
7336.28,7985.333049696505
7253.01,7900.46318436873
7166.57,7704.9754760981805
7149.6,7743.963085789204
6964.88,7402.975166758538
6784.21,7279.101440927804
6667.91,7120.892617269874
6526.15,7015.692986212075
6353.23,6806.4757316821815
6094.1,6535.1908907938605
5887.66,6279.015481284142
5808.14,6097.261142993391
5766.41,6029.029241296173
5706.47,6000.9354111819275
5702.91,6012.246932218433
5747.94,6307.914682519257
5764.21,6494.778467268229
5805.2,6824.711532497943
5861.35,7184.273651604653
5903.41,7441.266859326721
5863.96,7898.5627953025105
5928.49,8137.157216124416
5951.43,8435.812725995898
5868.83,8597.460508238197
5915.07,8739.400835254552
5864.58,8860.338421740771
5800.84,9078.127979566098
5820.29,9118.243586791397
5824.68,9066.217090348244
5846.9,9113.466804012776
5960.3,9234.228499358058
6073.35,9153.3137948761
6235.72,9126.590768545033
6324.3,9241.69240168655
6467.36,9084.272698337556
6749.29,9302.52014668739
7130.72,9374.007468387128
7407.98,9231.299529489399
7787.63,9299.324472316981
8163.47,9226.71966831422
8571.66,9109.97192351675
8846.41,9080.594279259682
8922.88,9231.33298704338
8844.68,9234.204601105213
8693.79,9061.854225308896
8531.76,9144.24966553712
8333.44,9053.280488118291
8072.21,8603.329919136882
7842.83,8227.35878166187
7585.11,7978.089489259244
7386.29,7741.901144533754
7320.74,7777.275816359699
7051.96,7438.333109807492
6885.21,7319.457464576722
6758.36,7160.796963940025
6561.66,7061.1637139348395
6395.42,6875.452302938044
6152.81,6587.095506147504
6041.79,6351.892725369335
6037.28,6162.103316507101
5967.46,6075.507997323931
5952.65,6048.381090519786
5975.4,6094.125692220152
6107.79,6345.419166638732
6304.87,6538.967770673455
6634.9,6861.306927079201
6986.72,7263.774057483257
7315.08,7741.260193392456
7468.07,8219.108148849726
7672.7,8305.734535761596
7789.09,8698.890428892255
7758.19,9042.724151871682
7796.56,9042.634294440986
7709.46,9244.586002140999
7714.23,9425.898222754122
8003.97,9689.801849268795
8222.98,9950.436194794298
8537.72,9981.47046593857
8859.45,10251.128791738272
9032.43,10596.06183434856
9413.36,10942.94115067053
9688.64,11124.009609104634
9650.76,11395.893340209246
9828.32,11629.36015190077
10534.43,11523.40294622779
11059.63,11590.243491644384
11262.34,11582.687820024968
11327.83,11471.461527564765
11337.12,10616.676467252493
10965.67,9739.65838435364
10714.61,9625.258403915645
10317.77,9597.765853842975
10148.37,9416.970791421414
10050.64,9425.286427481295
9739.87,9365.875370909096
9406.21,9293.132912969948
8895.25,9200.534830637218
8651.16,8478.090647138597
8264.8,7882.806677201927
7990.38,7847.639442210675
7721.24,7485.410278086484
7498.81,7369.3651419226535
7344.32,7252.737844319523
7157.44,7126.63727928871
6892.46,6948.2459031382805
6589.36,6666.944348552585
6347.25,6459.780909872175
6239.98,6263.931860018612
6149.21,6161.028851059199
6163.31,6143.710265187621
6247.7,6183.311104046643
6467.66,6379.580285185219
6660.39,6561.811632602752
7030.21,6866.00245579815
7286.31,7231.944930449367
7473.72,7500.642068519653
7623.35,7942.236374411345
7555.79,8133.844918280125
7537.72,8387.557373851658
7513.58,8477.57444487715
7476.59,8581.576773467423
7259.06,8597.69566704619
7245.1,8619.396236559392
7258.47,8523.152236772657
7230.0,8516.727430477858
7150.53,8621.703851854087
7149.6,8536.166269341828
7166.82,8588.835150821447
7182.09,8548.643069187046
7278.46,8423.843525041104
7349.61,8394.427643579484
7442.32,8452.946817355514
7639.02,8351.285561613919
7756.3,8434.375963034869
7986.06,8451.828379122377
8139.07,8417.274373299122
8334.07,8534.677886154652
8338.27,8340.046691266061
8269.01,8371.126847055793
8204.59,8285.826335211754
8164.92,8226.377041435004
8147.93,8250.798188052058
7932.43,8180.337535294533
7760.82,8005.246029896915
7512.03,7807.971210278631
7436.21,7763.462626215399
7302.41,7635.153862621725
7247.57,7680.898464322091
7164.52,7405.615923697889
7096.99,7313.739090636015
7013.23,7160.796963940025
6840.17,7061.1637139348395
6609.95,6864.549442025185
6372.42,6590.140143559934
6188.14,6368.127764456928
6004.98,6186.486225919605
5962.22,6116.736785166741
5974.64,6083.267760022641
6024.01,6121.514523875476
6235.63,6352.246419511438
6449.25,6528.981168774665
6829.83,6843.4721389461765
7124.52,7190.300790972115
7273.06,7487.021498293281
7412.81,7894.244381013454
7437.95,8119.794657467604
7321.95,8349.104129094243
7290.53,8496.180668612004
7210.4,8525.76192598331
7144.17,8525.5602247293
7019.64,8606.8659046278
6852.82,8575.72839303124
6815.2,8536.237008170248
6803.11,8607.616309767127
6767.74,8602.92078104818
6711.27,8633.04022707355
6748.17,8629.57402448094
6771.11,8692.947411374807
6810.93,8604.558289333107
6850.86,8716.949860602022
7055.12,8624.091765278341
7272.01,8700.738241802217
7545.88,8752.7599585948
7843.64,8699.783267618537
8131.55,8634.391912254454
8265.02,8428.926205456139
8352.72,8442.177308693528
8319.29,8341.880165224315
8304.94,8270.446375610949
8244.13,8301.277989571096
8003.79,8246.45061789453
7884.19,8058.601747163297
7617.9,7941.626013033689
7597.61,7865.239549500764
7527.07,7686.490655487776
7425.79,7738.404830142558
7268.46,7413.538672481001
7127.85,7304.289721461178
7034.44,7092.705583969534
6878.47,7001.496468092144
6686.43,6759.386614276767
6422.21,6505.391203391552
6194.62,6262.861218291164
6068.27,6052.835724850059
5993.61,5997.495974632502
5989.09,5966.23705991149
6038.95,5988.044693597437
6225.71,6289.191835310519
6420.49,6481.9670918831835
6724.74,6820.023173254848
6998.28,7181.531566073239
7162.53,7432.120042032898
7254.94,7907.200101845682
7220.51,8147.508983326674
7123.58,8398.844040705204
7053.8,8522.657064973713
7001.02,8649.45163526714
7008.44,8678.714567910552
6910.28,8837.124614857436
6890.59,8752.555389550449
6952.01,8677.307438783051
6884.1,8821.544865862847
6844.66,8858.859597854735
6999.31,8719.430499247313
7018.58,8724.589654071451
7168.31,8852.142276945115
7352.56,8760.890144212604
7438.66,9043.61603466785
7731.51,8999.384192372561
8005.85,8963.381952426911
8335.09,8999.609791879417
8610.63,9053.679110975743
8959.01,8853.997737295986
8964.45,8715.54273147452
8998.05,8752.451193168044
8941.55,8635.363137250066
8798.02,8570.631373664499
8750.03,8527.093536631823
8587.85,8542.899841063381
8264.37,8236.823445718528
7977.48,8113.171973639251
7849.3,8037.478559438825
7714.91,7802.899045094849
7598.88,7814.670846481145
7164.96,7462.011020761073
7022.84,7351.29137126118
7128.77,7232.7326168631325
7013.6,7106.697533045114
6773.53,6911.825921732903
6524.27,6617.561954804182
6275.03,6360.008572035433
6153.38,6186.486225919605
6070.31,6110.840608224869
6072.76,6102.329962421775
6168.71,6138.656740641058
6355.3,6357.368293061138
6497.65,6531.834142199278
6804.38,6855.673630918623
7131.83,7239.899702891291
7283.17,7626.43386812371
7466.6,8080.784105453849
7499.93,8220.250485335708
7435.58,8557.549470057249
7512.57,8772.71595565033
7517.45,8908.90827489245
7580.1,9087.248508781791
7601.0,9376.489062962533
7810.82,9323.999896344305
7968.33,9189.589430834294
8213.59,9338.0205233233
8375.97,9437.468800851466
8589.61,9445.648694835187
8889.61,9564.931566294432
9161.94,9761.826403692485
9487.42,9914.16247069633
9934.06,9768.751161436798
10110.25,9653.98219197488
10011.59,9385.17177618611
10206.59,9718.411881644488
10216.89,9971.916900381328
10404.45,9719.684224625946
10258.34,9622.568416575432
9895.31,9703.051996576072
9722.15,9636.341457654953
9649.24,9505.79199387455
9521.63,9109.294169066072
9211.74,8946.24881699741
8787.23,8449.244500024797
8400.21,8241.750309525014
8155.13,8146.568348094703
7975.05,7889.788790753068
7824.65,7914.389174266458
7606.42,7513.716802651048
7382.77,7382.279279794932
7217.01,7256.739845740915
7005.51,7112.393442628146
6771.04,6919.106285479546
6478.48,6641.251814884186
6231.08,6433.206530673802
6053.9,6239.437584747851
6051.38,6143.297303378464
6018.39,6115.050524446011
6042.86,6166.1220467054845
6111.94,6377.871082141757
6132.49,6560.382995047689
6221.23,6864.124053124548
6295.5,7208.089216494621
6463.55,7496.176918958128
6557.54,7907.200101845682
6696.68,8130.532620435834
6738.6,8375.038513081432
6811.07,8457.513295509101
6667.64,8559.580821549058
6612.56,8573.944627438903
6554.22,8655.794231572152
6464.0,8652.618631734134
6452.62,8570.105612101914
6389.83,8679.212607499838
6432.2,8548.538872804642
6514.02,8598.031198516132
6574.69,8566.08974969387
6659.95,8500.506252376916
6794.83,8533.699969648243
7006.95,8634.967382182956
7316.03,8547.591546061874
7755.78,8567.64218019867
7980.53,8609.103737024188
8073.83,8476.779111022473
8086.689999999999,8567.576221020818
8169.540000000001,8387.171178085686
8103.979999999999,8442.177308693528
